label,text
FORM,"BROWN & WILLIAMSON TOBACCO CORPORATION

UEST FOR!
(QUALITATIVE RESEARCH)
PROJECT NUMBER: _1995-13D
B&W ORIGINATOR: _H.L. Williams
TO: Goldfarb Consultants

INSTRUCTIONS:
1. THE FOLLOWING DOCUMENT IS DIVIDED INTO TWO SECTIONS.

SECTION ONE CONTAINS THE PROJECT DESCRIPTION AND
SPECIFICATIONS FROM B&W. ALL BIDS SHOULD BE BASED
ON THE SPECIFICATIONS IN THIS DOCUMENT.

SECTION TWO SHOULD BE COMPLETED BY THE RESEARCH
AGENCY AND RETURNED BY FAX TO THE FOLLOWING PERSON:

HAROLD WILLIAMS

BROWN & WILLIAMSON TOBACCO CORPORATION
LOUISVILLE, KENTUCKY,

USA.

FAX NUMBERS: (502) 568-7313 or (502) 568-8319

2. INORDER TO ALLOW US TO COMPARE BIDS, WE REQUEST THAT
‘YOU SUBMIT A BID FOR THE RESEARCH AS SPECIFIED IN SECTION
ONE.

SUGGESTIONS @gypadl-TERNATIVE DESIGNS FROM THE AGENCY
ARE WELCOME, HOWEVER, THESE SHOULD BE SUBMITTED AS
SEPARATE DOCUMENTS APPENDED TO THIS BID FORM.

3. IF YOU HAVE ANY QUESTIONS, PLEASE CONTACT THE FOLLOWING
PERSON’ .
HAROLD WILLIAMS
BROWN & WILLIAMSON TOBACCO CORPORATION
LOUISVILLE, KENTUCKY
USA.
FAX NUMBERS: (502) 568-7313 or (502) 568-8319

OTHER INFORMATIO!

DATE REQUESTED: 1-23-95
DEADLINE FOR BID RECEIPT: “1-26-95 _ 9:00 AMEST

465658104

PRODUCED FROM B&W WEB SITE"
FORM,"INFORMATION SEARCH SUMMARY
omens sawn 3 coun ot
oom Htamy Bell May 27, 1982
Valerian Flutd Extract
ama aa
II. (cont""é) “nee
Toxline 1974-
Jan, 1982
Registry of the Toxic Effects of Chemicals to Dec.
1981
,, 4
I Ap
fs ATi
Jan C. Stringflelgy N.L.5.
Literature Chenie}
TIL, SUPPLEMENTAL LITERATURE SEARCH
Chemical Abstracts Vol. 23 = Vol. 65 1929-1966
Arctander's Perfume and Flavor Materials
of Natural Origin (1960)
Guenther's Monographs on Fragrance Raw
Materials (1979)
Tobacco Abstracts 1957-
Dec. 1981
U.S. Dispensatory 23rd edition (1943)
2
s
&
&
q
8"
FORM,"AMERICAN BROADCASTING COMPANY
TELEVISION NETWORK

1830 Avenue ofthe Anmricas, New Yook, New Yerk 30018

Lr ter

September 25, 1969

Dote;_— eens ee

sscaB, Inc

Ageney:

chenn_Aterican Tobacco Company
Pall Mail Filter tip REE;
SEP 30 ives
Fite Cleared: YEDEO TAPE_ABPROVAL PEROY & Sita
""“Presenter/Girl Rev” AD-H/B-T-64 260

“pall Mall Filter Tip"" AT-P/P-T-317 30

2S WILL FOLLOW AS SOON AS I RECEIVE LT SOM THE TAPE
Ree

ep

PLEASE §

NOTIFY THIS DEPARTMENT OF ANY CHANGES IN THE CODE NUMBER(S).

Final approval is, of course, dependent upon time and placement of the commercial(s),

Films) enclosed.
Sincerely,

cried Aparican Broedcenting Company

Vane op
Oatie Paige COS
Degartoeat of

BROADCAST STANDAROS ANO PRACTICES

po"
FORM,"To: SP. Zoot 'SUBRISSION DATE
FROM: C5. toier wavs aus 11
Jun 30 seP22 J

SUBJECT: 1 - RT
CC  seocrarey
REGION: FuuL__X_ PARTIAL,
(ONLY IF PARTIAL REGION CONTINUE WITH DIISION(S) SCOPE)
bivision: FULL PARTIAL,

DIVISION NAME: DIVISION NAME: a REPS

DIVISION NAME: DIVISION NAME: #REPS

DIVISION NAME: DIVISION NAME: Reps

DISTRISUTION
RECT, i n
(15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL
TNOMLOR] NO. OF WWOLOR | WO. OF
nameor account | vouume | stores | Name or accounr | vo.ume | stores
Ichattamongiton | 139/27 2B
Exess Stop (200-20) | 20a 21
[Fowlers Oi (308-21) 128128 15
Pero Boress e190 | 176113 7
[Service Dit (313-12) | 98717 22
“T ACCOUNTS AND CHAINS HEADQUARTERED OUTSIDE T
{15+ STORES) STOCKING NO MAVERICK SPECIALS MENTHOL
TNDLOR | NO. OF WWOLOR | NO. OF

awe or account | votume | stores | Name or account | vouume | sToRES
[Coasta Mart (210-06) 31__[78ieven (318-20) 25
[Conaca (524-10) 7
[Dairy Mart (417-47) 18
mmr (411-07) 2
ez Serve (610-766) 25
[evs -Reveo (014-20) 460
te Aa (200-07) 72
{Walgreen (625-60) 7
Walmart (527-36) 112

MAVPROGXLS. Paget of 3 Pages

S6LOLE

'"
FORM,"ccHaMe_ s/t,

‘TRIAL, SPECIBICATION

Overall cigarette Length

‘Tobacco Red Length

Filter Plug Length

Filter Plug Pressure Drop (unencap.)

Filter Plug Pressure Drop (encap.)
Cigerette cireusterence

Total Pramure Drop (unencap.)
Total Pressure Drop (encap.)
Tipping Lengtn

Print Position (fron filter end)
Moisture content (Packing)
Pilter Venthiation Rate

woignts

Total Cigarette weight

Net wot Tobacco

Tobacco Rod Density

Tipping and Tipping application
Tipping Paper:

Supplior(s)

Suppiter code No(s).

color

Perforation Type & No, of lines
Porosity

Print Deseription
Bobbin width
Bobbin Length

Substance

our
suggestion ww teta
a soe y
2m Bom J
ss nom +

na 62m
S85 ms sign ¢
28 ma 28 em 4
32 on 2 ne
35__om —
rr be

s ne
fog 858 oe
243.6 ng/ec _243.8mi/ce

ECUSTA/BUW ECUSTA/S 6

Non Porous

WA
6 om

2500

26 cae 36 wp?

620753790"
FORM,"COMPOUND STRUCTURE

Litton Bionetics
Genetic Assay No, 6692

COMPOUND CODE B83

Chem Abstr # N/B
Compound Name Proprietary Mixture. _

M. Lymph: negative with S9 activation, positive without

ASSAY RESULT
89 activation; Rerw

compouno oiBenkesitive with $9 activation Technical problems with the
test

: negative without $9 activation, bordey

Unknown Mixture

PH (CALCULATED 50%) 5-26 _

PHYSICAL APPEARANCE Yellow Liquid

bpimp N/A °C @_ mm Hg

N/A

REGULATORY STATUS

Mise

SE90TELS"
FORM,"THE uxcstaurou rome sreuscan
AMERICAN GaSrenSShascneerwmam ADVERTISING AND
POBACCO, SELLING AUTHORIZATION

oT WARE ANY COMMITMENT QR AUTHORIZE AN SXEENDITUREOF ANY KINO FOR ACCOUNT OF THB COMPAL UNTA EXECUTIVE APPROWA HAS ER CSTAINED HERE,

omemaron SALES. youn. + pare 92/04/91
sano weowat DESCRIPTION
BULL DURHAM Fi Tter Box COLLATERAL MERCHANDISIN
BULL DURHAM Lights Box MATERIALS
peniop-Faow = 01/81 mau (03/81
REMARKS ~

To cover the cost of coilateral merchandising materials to be used in ‘99
‘in connection with the merchandising and promotion of BULL DURHAM.

These costs will include but are not exclusive to the the following

materials:

CARTON END PANELS LIGHT THIEF SCORED CARTONS
DECALS. MOBILES SHELF DANGLERS
LABELS POSTERS (LARGE WINDOW) SIDING INDOOR TALKERS
JUMBO PACKS PACKAGE I.D. STRIPS

ToTAL $ 36,000.00

‘Agency

Forecasting

APPROVALS ""ACCOUNTING DISTRIBUTION
JAN $ 40,900.
FEB 8 = 10,000.
MARS — 15,000.

sete
‘Account Gods 1 320 i
o~
Pree — ;
fut, 8080 wf
ChairmaniCEO. — ———_—_____/"
FORM,"NEW EXPORT PRODUCT DEVELOPMENT CHARTER
Date: 6/24/94

[BRANDIPROJECT NAME:

RICHLAND Kings (Soft Pack) - Duty Free (Phoenix)

[MARKET(S):

‘World-wide Duty Free

OBJECTIVE:
| Generate incremental volume for B&W by providing a low price
brand to various international duty-free markets.

[SOURCE OF BUSINESS:
[Major Competitive Brands: Frarget Audience:
Ted \Value-conscious Smokers
‘COST OR RETAIL PRICING:
Teo
(VOLUME:
‘stat Up: Jest. Monthly Ongoing:
TeD TBD

INITIAL MATERIALS REQUIRED: ‘Qty unite Dotar Cost
[pack Flatsabels: [On Hand

[On Hand

[500 $251

[shipping:

[Product Specs Dat [in-Market Arrival Date:
[stat Manufacture Date: [Launch Date:
APPROVALS: Date pate
‘Group Prod Dir {VP Int Planning
Di. net Adin VP Intt Marketing
Regional DinVP Senior VP int

6708S6182"
FORM,"DEPARTMENT EXPENSE BUDGET SUMMARY Form P.0, 1049-8 Jey

‘LORILLARD, tenn
DIVISION OF LOEW'S CORP.
Dept.
Division Sales Department Donestic Tax Free Code No.
PROJECTED CURRENT YEAR BIpGET
EXPENSES_19 account| — suncer | cuNenT
eTuaL JpRoveCTEs Tora | ¥0. wear | SEAR
8 MonTHS| MONTHS | YEAR 19 GacR.
17,000 | _8,500 | 25.500] 6450] Consumer Sampling 4's 30,000 |¢ 4,500)
j
8,000 | 10,000 | 18,000] 6460 | Consumer Sampling 20's 28,000_|(10,000)
16,000 | 4,000 | 20,000] 6470 | Consumer Offer Ttens 20,000
19,000 | 10,000 | 29,000] 6560 | Special Promotion Cost 42,000 | (13,000)
a
Fa
60,000 | 32,500 | 92,500 TOTAL 120,000| 27,560
DATE SUBNITTED AND DEPT. MANAGER | APPROVAL) DREROP.
Bevo f)s BEES ay |"
FORM,"pol
AMES ASSAY FOR MUTAGENICITY
cowouno —_2+4-Dihydroxypyridine
source __LOillard - Organic Chemistry... _OR61-2 ‘orn
are neceneo __9/3/80 vesrey _9/10/80-10/10/8, reg 10/10/80
vesnaarons, _H+ $+ TORG & As A, Poole swoesooxnae __BIOT=24
sonsrunes S% jenewnase
concennna Ton mgm | 3 3 onen
5 Tvewmunae aes Tao 108
wee se | owe oe | ce owe | ose cise
Pate roos misoxven) 4.67 | 8.00 |123.00)135.39 3 ahi. 00 [
500 92 3 96 I
250 1.00] .79 97] 4 ~90] .92 [
125 283 29 285

4 1.20] 8,63 | 1.39 | 7.26| 1.80] 27.69

2 g6| 4,75 | 1.24 | 6.07 30] 24.13]

Jconciusion

This compound is judged non-mutagenic in this test system.

Copies to the Following: Dr. H. J. Minnemeyer

Ms. L. B. Gray"
FORM,"MR 1909 (3-69) 100
~ BROWN & WILLIAMSON TOBACCO CORPORATION

FILTER SCORES

Brand:  BALSIGH (BETAIR portion not tested) Project #_1969-105
Commercial: LAKE ~ NEW PACK :40 (with BELATR Badnin- Sample:
~. ton #20) pN6 Base! (234)
Code #: —_BY-RT-69-98 :
Supplier: _AUDIENCE STUDIES
-TEST_DATES
L. Angeles: 8/5 and 6 _
Chicago: e/a .
PMG.
scons CoMmEns
overall, 1.7 his commercial was
tested in color.
erry
fos Angeles 9.0 ~
Chicago » Tots)
SEX
Male 9.0
Female 323 .
2.0
0.

lol

35 & Under
36 & Over

elo.

465607116 p"
FORM,"KOOL
(0595-529-1510-0

DESCRIPTION: KMDP ANALYSIS UTILIZING BLACK SWITCHING STUDY DATA,
MR PERSONNEL: — ,B,_ Pugh
SUPPLIER: Market Facts

AUTHORIZED cost: 12,500 (10-15-87)

Al RTO 1988

RELEASED PAID OUT OF
To_accTG 987 BUDGET CUMULATIVE
JAN
YY
466024372

PRODUCED FROM B&W WEB SITE

466024372"
FORM,"AMERICAN BROADCASTING COMPANY
TELEVISION NETWORK

1520 Avenue ofthe Americas, New Youk, New Yk 10018

rea

pete,__Ocotber 9, 1968

BBDO Inc.

Mr. Marv Goldsmith
Agency Contact:

383 Madisom Avenue New York 10017

Address:

American Tobacco Co.
Clients,

Tareyton Cigarettes
Product:

Script(s) (and/or storyboard(e)) cleared:

Phone Booth
Phone Booth
Phone Booth
Ecu
ECU
ECU

BSssss

THESE COMMERCIALS CANNOT BE SCHEDULED UNTIL THIS DEPARTMENT HAS
BEEN NOTIFIED OF THEIR CODE NUMBERS.
PLEASE NOTIFY THIS DEPARTMENT OF ANY CHANGES IN THE CODE NUMBER(S).

Final approvel is, of course, dependent upon our screening the finished film(s), and
upon time and placement of the commercial(n).

Sincrely,
‘Americen Broadcasting Compeny
ae /gb Price
Dopdtent of
KER: 2577-2 REV 5/60 BROADCAST STANDARDS AND PRACTICES"
FORM,"PROJECT BRIEF

DATE: June 1, 1990
DATE: June 2, 1990

BRAND: General Merchandising ITEM: Package Fixture Circle-K
Nonspecific Convenient Stores

SUMMARY OF PROJECT: See Attached

SUPPLIERS BEING CONSIDERED:

chicago show
Display Equation
Chicago Display

Robert Nielson & Associates

FUNDING:
1990 Customized Merchandising

Services - SPNS

SIGNATURE!

REQUESTING MANAGER

MERCHANDISING MANAGER
GROUP PRODUCT DIRECTOR

PURCHASING DEPARTMENT — —

RETURN TO: REQUESTING MANAGER |

4514cbta

462231045
PRODUCED FROM B&W WEB SITE"
FORM,"customer aay RECEIVED

a
Product Name__Falcon Green DEC 1 1 1989
Formula No. __ sxoc-4518 A.C. D.

Solids Composit
Lecithin (Food Grade)
Epoxidized Soy Bean O11
Cellulose Nitrate Net _w/2 Propanol -
Pigment, Yellow 34
Pigment, Blue 15:4

Esterof Motitied tricytie Gerbowtie Acid Jonrez TH22/

Total Solids

Solvent Composit to % V.0.C

Toluene

Isopropyl Acetate

N-Propyl Acetate

Total v.0.C..

100.0%

DLR
12/5/89

Technician

608110969"
FORM,"BROWN & WILLIAMSON
1994 COLLECTION

PHOTOCOPYING VARIANCE FORM

‘This form was placed before Bates 1p __(?

AT THE TIME OF REPRODUCTION, THE
FOLLOWING Nt ot 7

DOCUMENT COPIES ARE IN THE SAME SEQUENCE AS THEY APPEARED
IN THE ORIGINAL.

PAGE NUMBER(S) WERE MISSING
IN THE ORIGINAL,

POOR QUALITY onrcrNAL. facil
Z

OVERLAY ITEM COULD NOT BE REMOVED WITHOUT DANAGE TO THE
ORIGINAL.

NO DOCUMENTS WERE FOUND WITHIN THE ORIGINAL:

on) FILE FOLDER
©) REDROPE EXPANDABLE FILE
fan) HANGING FILE

©) ENVELOPE,

ane) OTHER (SPECIFY)

DOCUMENT COPIES WERE REPRODUCED IN COLOR [0 PERMIT
CORRECTION INTERPRETATION,

BATES NUMBER ___ NOT USED.

OTHER VARIANCE (EXPLAIN)."
FORM,"put

ve
SERVICE REQUEST FROM Rep BY
INTERNATIONAL LICENSEE OPERATIONS
RECEIVEN
REQUEST NO.: 25-84
APR 2 1984

DATE: March 27, 1984

en a PH,

INITIATED 8}

COMPLETION

TARGET DATE: _April 13, 1904

counrny: BELGIUM
PROoUCT: LUCKY STRIKE Filter and VICEROY

NATURE OF WORK:

Advise if locally obtained Yucatan Roney (sample
enclosed) is an acceptable substitute for HALWAY.

semen Oy de Oe
Pra wea OF

Dare:

a) Nature of work should be specified in exact terms.

nore
b) RED should advise if completion date cannot be

met.

1c) Two copies of this form to be cent to RED by
initiator and RED is to return to 7.0, one
completed copy.

M/enn

0036/(r)
42894m,

620429480"
FORM,"New ITEM

[BROWN & WILLIAMSON TOBACCO CORPORATION

MATERIAL SPECIFICATIONOR DESIGN
CHANGE AUTHORIZATION

VICEROY Rich Lights 100's 20's Label.

VICEROY Rich Lights

onanois
DESIGN NO. 81-257 urc No, 272972 MATERIAL NO. 50-0344
TYPE CHANGE: use:
Borncia,  Crewronany Boome  ORGTAY OBESE OSEOMEN comavuner
tea materia or dimensional change aio inaled? ves no
ttyen suey ota
BRANCH Loursvinte PETERSBURG WACON WINSTON SALEM
ScHEDULE: DATE OF
INVENTORY DEPLETION. 10/30/81
loctiveny Dare 10/16/81
REPLACEMENT
DESCRIPTION VICEROY Rich Lights 100's 20's Label
oxsion no, 80-15 ure no 272972 sexvemiat wo, —50=034
= ca a a
inventory a
Dene ToN Dare [_ Storsover | \
COMMENTS: Material #50-034A has been assigned to the VICEROY Rich Lights 100's 20's Label
with nev bottom panel. Bottom now incorporates shield, On both side and
bottom panels, ""VICEROY” and ""Rich Lights” have been taverted. Cartone and
labele must change design simultaneously, The current design cannot be used in
production after 10/30/81. i
2
o
Devi: barks a
clone sy
EC oom a
Swiwee
UC. tartam g
Gancvoe
Branch Supoty 3
congo. (HE pare: 9/17/81
S. 7, BEASLEY Gns.)/J1E

680115980
PRODUCED FROM B&W WEB SITE"
FORM,"VENOOR

D purciasina
O stationany

PURCHASE REQUISITION
PLEASE INCLUDE ONLY ONE TYPE OF MATERIAL ON THIS REQUISITION
FOR PURCHASING DEPARTMENT USE ONLY
Borriston Laboratories, Inc., 5050 Beech Place Temple Hills, MD 20748

———

420 English Street Greensboro, NC

vers NET 15 row, N/A va N/A
“SHIP TO (OEPT. BRANCH DATE WANTED
~ Lorillard Research Center Attn: _Dr. Connie Stone As required

27405

QUANTITY

Ce

DESCRIPTION

UNIT PRICE

This is your futhorization to perform the “Acute Oral Toxicity Study in the Rat""

tests on matefials D13 and D23 supplied by Lorillard.

The fixed pribe for each

test is $2050|for each material, for a total price of $4100. Studie are to be

conducted in fccordance with the October 17, 1980 formal agreenent heveen

Borriston and |Lorillard.

All work is to be coordinated with our Dr.| Connie Stone

(919) 373-666:

-

oosz0z22. ~~
FOLLOW UP DATE REQUISITION NO. ISSUED BY
‘BUDGET NO. ACCT. NO. ‘APPROVED BY"
FORM,"MARKET RESEARCH AUTHORIZATION
(Recommended Proposal Attached)

Date: _10/9/a7

Description: CAPRI Expansion:

Now,

California - AsU Wave IL

Requested By: _S. H. Trebilcock Research Request Attached: Yes_x No
Competitive Proposals Obtained:
Est. Cost Per

‘Supplier Gost _($) Travel Total Cost Interview
Kapuler Market Research _ $ 70,825 +/- 10% $70,825 +/- 102) _$47.22
Market Facts, Inc. $112,000 +/~ 10% $112,000 +/~ 10% _$74.67
Projected Sumary of Research Budget
Initiation Date _8/3/87 Total Area Budget: 780, 900, 00
Field Start 9/23/87 * Current Bal. Available: 381, 583, 08)
Field Complete _10/11/87 ‘This Change: =70,825,00

(From Current Budget)

Final Report Due _11/16/87

Actual stesit date on thd
Part oy
om due te stext ala (he
Jo weak post: intro panied )

See Prasch File Nate)
ESS lefislan
Sample Size: 1,500

Recommended Supplier:

Techncslly yey Balance:

This Amount =0-
(From Next Years Budget)

(452, 408, 08)

Committed to Date:

1,233, 308, 08
(Current Year)

Kapuler Marketing Research

Reason(s) for Recommendation:

Low bidder.

Submitted By: OF nn

nm

Date tofafan

pate 20/5

i. E. Gravely
Approved By:

Date

Approved By:

Date

Budget Check:

Date

KF. Lyle
Original - Project File
ce: S. Willinger (3)

G. D. Raphael

V, Hansberry (If Int.)

/Asbgl006

Project No. _1987~113CA

Account Name _CAPRI

465915288"
FORM,"FIELD TRIP

To: J. R, Mueller pare:__2/28/84

rou: Mary Anne Kayiatos

Ted van de Kamp

Please make the necessary Field Trip arrangements for,

purpose of trip__7O evaluate Satin's overall performance and results of

Special Cities.

Division(s) to be contacted__Boston

Dates of contact__ Tuesday 3/13 and Wednesday, 3/14

Method of travel: Air X_ Auto Train ___ Other,

Arrival date and time (include airline and flight no.)__Monday, 3/12

Evening Shuttle

Hotel/Motel reservations needed__XX

Reservations made at. Dates

Sales Personnel to be contacted.

Sales Representative__X

Sales Personnel to be worked with: D.M.

04982408

Return to J. R. Mueller no later than two weeks prior to anticipated trip."
FORM,"NEWPORT RACING EVENT SURVEY
Location _DETROIT GRAND PRIX Division Detroit - MCA

Date(s) _2ume_ 14) 1995 Division Mgr R. L. Lavoie

Date Submited July 6, 1995 __

(submit by 30 days after event)
omouon Guanii [rvitations:

Mugs t) . oe # Requested 10

Displays (@]_—_o— e Date Notified —

Floor (40) Date Ordered

Posters — 0

Date Reo’d__ =~ ww Date Rec'd 05/01/95

# Displays Placed: Attendees:

Counter 0 # Customers Invited

Floor oO # Customers Attended’ 8

Posters a # Lorillard Personnel 2

invitees Comments: Tavitees stated the Newport hospitality tent was very
difficult to locate. Also, the Indy Lights Paddock area was not
Elearly iWentified, —wost invitees were looking for the hospitality
font ina separate Identified area away from the Paddock area and the
Newport car transporter.

‘Hace Day Info: Event Attendance__10 Hospitality Tent Attendance TO
Quality of Hospitality Tent:
Food

Cleanliness x
Service x

Fair Average “Excelfent

suggestions /Hecommendations: Ih the future, please specify where the

Nenport hospitality area will be located - at the Newport car trans-

porter Site or in separate area . specific directions will be
needed.

eezerzes"
FORM,"212009596

MIS PROJECT REQUEST
PART I - CLIENT REQUEST

Requested by: Karl Hutchison Project Number: (assigned by MIS)
Department: BD & SS Date Submitted: 4/17/98
Phone Number: 7970 Date Required: 4/20/98

6. System Error
17, Procedural Error

""__ i Enhancement ~X_ 1. Productivity Improvement | __ Immediate
= 2 Maintenance TT ax Return On Investment — | “X_ High
TK 3. Special Processing | — 3. Customer Impact = Medium
22 4 Ad Hoe = 4 Government Requirement |“ Low

= S Emergency = 5 Business Change = Deter

DEMININON] ee ee
Description of Request:

Please run job FRMRXUM2 for GPC, Misty, and Kool agains fle n:\common\khutehi\r892unm.st
Please place output in the same directory.

Reason for Request:

Calculation of 1997 STR volumes for these brands for allocation of Period 2A budgets,

Request Authorized By:
Kart Aatchison

DE:
|. Productivity Improvement - time savings

9. Return on Investment - dollar savings
Customer Impact - requested change affects
BAW's external customers

Government Requirement - required by law
Business Change - change in a business

REQUEST TYPE:

1, Enhancement - productivity improvement, new
functionality, nice to have feature

2, Maintenance - fix program error, new business need

3. Special Processing - high volume file maintenance or
data correction which isnot part of normal processing

4, Ad Hoe - reporting requirement which is not part of

‘normal processing process, or implement strategic direction
5. Emergency - application or technology failure 6, System Error - system isnot functioning as
designed.
7. Procedural Error - caused by user, scheduling,
operations etc
REQUEST AUTHORIZED BY - MUST BE AUTHORIZED BY THE DEPARTMENT DIRECTOR OR THE

DESIGNATED SYSTEM OWNER BEFORE SUBMISSION TO THE MIS CLIENT SYSTEMS MANAGER.

SHAREDSTEANALY PLA MOROERDAATAEQDOC

PRODUCED FROM B&W WEB SITE"
FORM,"J

Brand
Title
Code #
Size

Magazine

Field bate

Location

MAGAZ:

SCORES

AUDIENCE STUDIES

SALEM (RJR), :

EAD IN WATER""

FULL PAGE

rime

WEEK OF MARCH 25, 1974

CHICAGO, DALLAS/FORT WORTH, INDIANAPOLIS, LOS ANGELES

Project # 74-80

Total Sample 214

MEMPHIS, PHILADELPHIA, PITTSBURGH

Sample Description MALE AND FEMALE MENTHOL SMOKERS
PN6 PROVED RECALL COMMENTS
SCORE BASE SCORE BASE
7 ae
OVERALL: 1.0 (97 31. (267) Tested among a half sample
of smokers. Sub-group

Under 25
25-34
35-44
45 & Over

Under 35
35 & Over

BRAND SMOKED:

Test Brand Smokers
\\ALL other Snokers

20 sy) 31. (83)
0.0 46) 31. cy
2.4 ( 42) 33 (81)

Too 5) 2 8)

33 (42)
cy 0)

gcores subject to wide
variation because of small
sample size and should be
averaged across several
ads for meaningful infor-
mation.

Date Sent 4/19/74

‘770205964"
FORM,"Direct Account.
Please Ship To-
Address.
City
‘State

Delivery Date

Zip.

No, OF CARTONS

BRAND

Satin Filter 100's

Satin Menthol 100’s

rate of
ta rrchasor

(Order Taken By
‘Sales Representa

Srsegosd"
FORM,"MEMORY STORAGE REPORT

m(NOV 12 796 05! 49M)

ceuo>

FILE FILE TPE OPTION TEL NO. PAGE
253 MEMORY Tx SHE @

REMAINING CALL CAPACITY 299

Facsimile Transmission

Legal Department
120 Park Avenue
New York, NY 10017-5592

Date: 11/12/96
Attention: John J. Mulderig c/o Mike Baker
Company: Philip Morris Management Corp.
Fax #: 816/545-7473
Subject: __Fax Received

TLee7evLOe"
FORM,"‘COMPOUND PHYSICAL PARAMETERS

Clear Colorless liquid

The pli of a 50% concentration of A30 in (52.6% dfoxane/)water was
calculated to be 8.13 at 24°C according to the extrapolation
Procedures by Dr. B. D. Schickedantz, Lorillard Research Center
Accession Number 1662, Reference OR 83-81.

(See Sov for Bielogical Solutions)
Reference OR 100-32

+58 A30 soluble in .5 mL corn of1 at room temperature.

(See SOP for Determination of Solubility of Materials for Acute
Cardiovascular and Respiratory Effects Study in Beagle Dogs)

Reference OR 100-32

2 mg A30 soluble in .5 af 10% propylene glycol solution at 38°C.
Add A30 to warm (38°C) propylene glycol; add warm water to make
10% propylene glycol solution.

Refrigerate in amber bottle at no more than 68°C.

9Te9E800

a A ceo | ee"
